ID_order,Company_Brand,Income,Time_start,Time_finish,Priority,Perishable,Fragile,Weight,Time_spent,Time_priority,Count,Shelf_Cluster
206,Pringles,14.73,2024-02-07 23:40:00,2024-02-11 06:54:00,0,1,1,10,285240.0,3.505807369908253e-06,323,3
207,Coca-Cola,24.81,2024-02-08 01:23:00,2024-02-09 09:00:00,0,1,0,1,113820.0,8.785724954094587e-06,264,8
208,Pringles,28.24,2024-02-08 01:35:00,2024-02-13 08:51:00,1,1,1,15,458160.0,2.1826388540272963e-06,323,3
209,PepsiCo,23.16,2024-02-08 03:02:00,2024-02-09 22:48:00,0,1,1,10,157560.0,6.346748243537423e-06,626,2
210,Pringles,23.85,2024-02-08 04:29:00,2024-02-10 21:58:00,0,1,1,6,235740.0,4.241943488828841e-06,323,3
211,H&M,84.66,2024-02-08 05:28:00,2024-02-11 16:55:00,0,0,1,14,300420.0,3.328662110837791e-06,96,4
212,PepsiCo,12.5,2024-02-08 08:29:00,2024-02-11 06:38:00,0,1,0,3,252540.0,3.959753069798567e-06,626,2
213,Coca-Cola,21.19,2024-02-08 09:26:00,2024-02-14 18:54:00,0,1,1,13,552480.0,1.810016996059593e-06,264,3
214,H&M,113.81,2024-02-08 10:11:00,2024-02-10 21:09:00,0,0,0,14,212280.0,4.710737183261809e-06,96,1
215,Pringles,11.65,2024-02-08 10:41:00,2024-02-13 07:07:00,0,1,0,16,419160.0,2.3857181369449923e-06,323,3
216,Pringles,23.94,2024-02-08 10:47:00,2024-02-11 08:30:00,1,1,0,21,250980.0,3.984365350365167e-06,323,3
217,H&M,149.73,2024-02-08 11:07:00,2024-02-12 23:42:00,0,0,0,4,390900.0,2.558192483518845e-06,96,1
218,PepsiCo,32.32,2024-02-08 11:07:00,2024-02-12 20:34:00,0,1,0,16,379620.0,2.634206221468254e-06,626,2
219,PepsiCo,25.33,2024-02-08 11:52:00,2024-02-10 05:56:00,0,1,0,9,151440.0,6.603231621555589e-06,626,2
220,PepsiCo,13.11,2024-02-08 12:41:00,2024-02-09 08:28:00,0,1,1,16,71220.0,1.404080257227503e-05,626,5
221,Shunchen Sports Jia,65.38,2024-02-08 12:43:00,2024-02-12 13:35:00,1,0,0,14,348720.0,2.867621967131317e-06,185,4
222,Coca-Cola,10.03,2024-02-08 14:15:00,2024-02-12 00:14:00,0,1,0,4,295140.0,3.3882110584432525e-06,264,3
223,Shunchen Sports Jia,62.33,2024-02-08 14:57:00,2024-02-10 00:28:00,1,0,0,6,120660.0,8.287682018216326e-06,185,8
224,Zara,144.68,2024-02-08 15:04:00,2024-02-14 23:31:00,0,0,1,19,548820.0,1.8220877116582637e-06,153,1
225,Uniqlo,121.42,2024-02-08 15:12:00,2024-02-12 18:38:00,1,0,1,16,357960.0,2.7936004201575033e-06,158,1
226,PepsiCo,7.76,2024-02-08 15:37:00,2024-02-14 21:17:00,1,1,1,6,538800.0,1.85597279886266e-06,626,2
227,Uniqlo,134.63,2024-02-08 16:37:00,2024-02-12 10:34:00,0,0,0,1,323820.0,3.0881258473045295e-06,158,1
228,PepsiCo,22.46,2024-02-08 16:43:00,2024-02-14 15:04:00,1,1,0,4,512460.0,1.9513680065409854e-06,626,2
229,H&M,90.72,2024-02-08 18:57:00,2024-02-12 15:14:00,1,0,0,18,332220.0,3.0100445185584297e-06,96,4
230,Uniqlo,106.03,2024-02-08 19:40:00,2024-02-10 02:49:00,0,0,0,2,112140.0,8.91734512800849e-06,158,7
231,Pringles,23.65,2024-02-08 19:44:00,2024-02-09 19:05:00,0,1,0,3,84060.0,1.1896123053496865e-05,323,8
232,Shunchen Sports Jia,63.7,2024-02-08 20:29:00,2024-02-11 21:05:00,0,0,0,12,261360.0,3.826125550483814e-06,185,4
233,PepsiCo,17.45,2024-02-08 20:35:00,2024-02-14 20:22:00,0,1,0,17,517620.0,1.9319154361975266e-06,626,2
234,Uniqlo,114.58,2024-02-08 20:44:00,2024-02-10 16:29:00,0,0,1,9,157500.0,6.349166037041035e-06,158,1
235,Coca-Cola,10.81,2024-02-08 22:11:00,2024-02-10 06:57:00,0,1,1,7,117960.0,8.47737811649613e-06,264,8
236,PepsiCo,32.77,2024-02-08 22:49:00,2024-02-10 07:43:00,1,1,1,2,118440.0,8.443022264249711e-06,626,2
237,Uniqlo,163.0,2024-02-08 23:26:00,2024-02-15 07:25:00,0,0,1,21,547140.0,1.8276824438307492e-06,158,1
238,PepsiCo,32.71,2024-02-08 23:58:00,2024-02-13 14:27:00,1,1,1,9,397740.0,2.5141989385052083e-06,626,2
239,Shunchen Sports Jia,79.46,2024-02-09 00:18:00,2024-02-14 15:13:00,1,0,0,7,485700.0,2.0588798458310773e-06,185,4
240,Gap,103.82,2024-02-09 00:53:00,2024-02-10 14:48:00,0,0,1,21,136500.0,7.325953656017172e-06,77,7
241,Gap,137.14,2024-02-09 02:26:00,2024-02-14 00:38:00,0,0,1,7,425520.0,2.3500602790461575e-06,77,1
242,PepsiCo,17.96,2024-02-09 02:48:00,2024-02-12 03:02:00,0,1,0,16,260040.0,3.8455474329048116e-06,626,2
243,Pringles,29.5,2024-02-09 03:28:00,2024-02-14 17:21:00,1,1,0,17,481980.0,2.0747705822428683e-06,323,3
244,Uniqlo,121.96,2024-02-09 03:42:00,2024-02-14 09:46:00,0,0,0,13,453840.0,2.203414852338154e-06,158,1
245,Uniqlo,134.75,2024-02-09 03:45:00,2024-02-14 14:53:00,1,0,0,6,472080.0,2.118280549312512e-06,158,1
246,PepsiCo,21.45,2024-02-09 05:15:00,2024-02-13 03:05:00,0,1,0,4,337800.0,2.960322793597414e-06,626,2
247,PepsiCo,13.21,2024-02-09 05:47:00,2024-02-13 06:16:00,0,1,0,7,347340.0,2.8790151464986855e-06,626,2
248,PepsiCo,32.52,2024-02-09 06:31:00,2024-02-12 23:48:00,1,1,0,15,321420.0,3.111184396788013e-06,626,2
249,PepsiCo,17.74,2024-02-09 06:42:00,2024-02-12 18:57:00,1,1,1,11,303300.0,3.2970547409998647e-06,626,2
250,Pringles,17.66,2024-02-09 07:34:00,2024-02-11 11:53:00,0,1,0,9,188340.0,5.3095183735883315e-06,323,3
251,Uniqlo,144.24,2024-02-09 07:48:00,2024-02-12 08:28:00,1,0,0,11,261600.0,3.822615356974935e-06,158,1
252,Zara,67.33,2024-02-09 07:51:00,2024-02-14 02:32:00,0,0,1,8,412860.0,2.4221226998917312e-06,153,4
253,PepsiCo,18.44,2024-02-09 09:42:00,2024-02-11 19:57:00,1,1,0,6,209700.0,4.768694474513713e-06,626,2
254,PepsiCo,8.7,2024-02-09 11:57:00,2024-02-12 19:06:00,1,1,1,12,284940.0,3.509498457575428e-06,626,2
255,Pringles,29.18,2024-02-09 12:30:00,2024-02-12 16:33:00,0,1,1,21,273780.0,3.6525544139293816e-06,323,3
256,PepsiCo,28.48,2024-02-09 12:51:00,2024-02-11 04:09:00,1,1,1,13,141480.0,7.06808688092394e-06,626,2
257,Coca-Cola,22.07,2024-02-09 13:46:00,2024-02-12 00:15:00,0,1,1,21,210540.0,4.749668710607435e-06,264,3
258,NIKE,294.79,2024-02-09 17:40:00,2024-02-11 11:59:00,0,0,1,9,152340.0,6.564221056708306e-06,60,9
259,Coca-Cola,24.72,2024-02-09 18:44:00,2024-02-14 15:34:00,0,1,0,9,420600.0,2.3775502198045177e-06,264,3
260,Coca-Cola,12.2,2024-02-09 19:19:00,2024-02-13 09:47:00,0,1,1,2,311280.0,3.212531442651495e-06,264,3
261,PepsiCo,33.34,2024-02-09 20:31:00,2024-02-11 11:46:00,0,1,1,6,141300.0,7.077090749534682e-06,626,2
262,PepsiCo,8.33,2024-02-09 21:28:00,2024-02-13 11:36:00,1,1,1,20,310080.0,3.2249637997813474e-06,626,2
263,Shunchen Sports Jia,66.11,2024-02-09 22:27:00,2024-02-10 18:44:00,0,0,1,15,73020.0,1.3694690568466605e-05,185,8
264,Uniqlo,135.15,2024-02-10 00:10:00,2024-02-14 08:24:00,1,0,1,11,375240.0,2.6649539895693702e-06,158,1
265,H&M,91.33,2024-02-10 00:17:00,2024-02-15 04:23:00,1,0,1,2,446760.0,2.238333247530559e-06,96,4
266,Pringles,16.28,2024-02-10 00:30:00,2024-02-14 20:55:00,1,1,1,7,419100.0,2.386059684896958e-06,323,3
267,NIKE,126.86,2024-02-10 01:29:00,2024-02-16 08:19:00,0,0,1,6,543000.0,1.841617234590728e-06,60,1
268,Pringles,10.96,2024-02-10 01:49:00,2024-02-15 01:19:00,0,1,1,6,430200.0,2.3244948291612523e-06,323,3
269,Pringles,15.31,2024-02-10 02:50:00,2024-02-14 02:23:00,0,1,0,12,343980.0,2.9071373128166964e-06,323,3
270,NIKE,196.12,2024-02-10 02:52:00,2024-02-14 23:43:00,1,0,0,5,420660.0,2.377211103477622e-06,60,9
271,Zara,114.02,2024-02-10 04:26:00,2024-02-12 02:53:00,0,0,1,6,167220.0,5.98011015362903e-06,153,1
272,Pringles,16.46,2024-02-10 05:43:00,2024-02-13 18:19:00,0,1,1,14,304560.0,3.2834144883947714e-06,323,3
273,Coca-Cola,11.29,2024-02-10 06:20:00,2024-02-11 21:25:00,1,1,1,8,140700.0,7.107270026510117e-06,264,3
274,361 Du KIDS,77.78,2024-02-10 07:23:00,2024-02-12 17:34:00,0,0,1,9,209460.0,4.774158435221831e-06,58,4
275,Uniqlo,141.68,2024-02-10 07:29:00,2024-02-12 12:28:00,1,0,1,1,190740.0,5.2427113205865544e-06,158,1
276,Pringles,12.4,2024-02-10 07:40:00,2024-02-11 02:26:00,1,1,0,2,67560.0,1.4801438699841624e-05,323,8
277,361 Du KIDS,67.06,2024-02-10 10:40:00,2024-02-16 09:24:00,1,0,1,13,513840.0,1.946127303971462e-06,58,4
278,PepsiCo,17.42,2024-02-10 11:27:00,2024-02-14 02:21:00,0,1,0,10,312840.0,3.1965119661425453e-06,626,2
279,H&M,130.91,2024-02-10 11:34:00,2024-02-15 19:00:00,1,0,1,14,458760.0,2.1797842449554344e-06,96,1
280,Coca-Cola,23.08,2024-02-10 12:54:00,2024-02-16 05:09:00,0,1,1,20,490500.0,2.0387318272541747e-06,264,3
281,PepsiCo,21.77,2024-02-10 13:50:00,2024-02-11 02:31:00,1,1,0,3,45660.0,2.1900527802720045e-05,626,5
282,Shunchen Sports Jia,54.61,2024-02-10 14:06:00,2024-02-15 13:58:00,0,0,0,15,431520.0,2.317384321968108e-06,185,4
283,PepsiCo,7.22,2024-02-10 15:34:00,2024-02-14 14:24:00,0,1,1,18,341400.0,2.929106827455104e-06,626,2
284,NIKE,133.03,2024-02-10 16:22:00,2024-02-12 11:13:00,0,0,1,1,154260.0,6.482519885129748e-06,60,1
285,PepsiCo,16.2,2024-02-10 17:17:00,2024-02-12 22:38:00,1,1,0,13,192060.0,5.2066791279853795e-06,626,2
286,PepsiCo,9.56,2024-02-10 19:13:00,2024-02-15 11:41:00,1,1,1,13,404880.0,2.4698615148648615e-06,626,2
287,Zara,87.74,2024-02-10 19:15:00,2024-02-11 21:13:00,1,0,1,20,93480.0,1.0697360961050908e-05,153,7
288,Uniqlo,178.3,2024-02-10 19:28:00,2024-02-14 16:45:00,0,0,0,1,335820.0,2.977776851358313e-06,158,9
289,H&M,128.07,2024-02-10 20:33:00,2024-02-16 20:39:00,0,0,1,6,518760.0,1.9276699674802077e-06,96,1
290,Uniqlo,183.42,2024-02-10 20:40:00,2024-02-16 04:29:00,0,0,0,3,460140.0,2.1732468960601208e-06,158,9
291,Pringles,24.52,2024-02-10 21:03:00,2024-02-13 03:26:00,0,1,0,4,195780.0,5.107747942854516e-06,323,3
292,NIKE,148.09,2024-02-10 21:48:00,2024-02-12 12:52:00,0,0,0,7,140640.0,7.11030211673694e-06,60,7
293,PepsiCo,10.99,2024-02-10 22:01:00,2024-02-17 07:40:00,0,1,0,9,553140.0,1.8078573094382806e-06,626,2
294,Coca-Cola,20.11,2024-02-10 22:02:00,2024-02-15 17:44:00,0,1,0,13,416520.0,2.4008393334309676e-06,264,3
295,PepsiCo,29.46,2024-02-10 23:38:00,2024-02-17 08:36:00,0,1,0,12,550680.0,1.8159333625093293e-06,626,2
296,Uniqlo,180.25,2024-02-10 23:46:00,2024-02-15 09:34:00,0,0,1,12,380880.0,2.6254919515544227e-06,158,9
297,Pringles,21.0,2024-02-11 01:55:00,2024-02-12 00:04:00,0,1,1,6,79740.0,1.2540600193125243e-05,323,8
298,PepsiCo,8.58,2024-02-11 02:02:00,2024-02-15 23:31:00,1,1,0,4,422940.0,2.364395979581076e-06,626,2
299,PepsiCo,19.74,2024-02-11 03:01:00,2024-02-16 11:41:00,0,1,1,14,463200.0,2.158889985125248e-06,626,2
300,Coca-Cola,21.29,2024-02-11 03:43:00,2024-02-16 21:16:00,0,1,0,5,495180.0,2.0194635900812027e-06,264,3
301,H&M,143.88,2024-02-11 05:49:00,2024-02-12 00:39:00,0,0,1,4,67800.0,1.4749044999336292e-05,96,7
302,NIKE,227.17,2024-02-11 06:29:00,2024-02-16 10:12:00,1,0,1,14,445380.0,2.2452686576212276e-06,60,9
303,Pringles,24.25,2024-02-11 07:04:00,2024-02-14 05:57:00,1,1,1,16,255180.0,3.918787057030108e-06,323,3
304,Uniqlo,103.86,2024-02-11 07:56:00,2024-02-14 14:28:00,1,0,1,15,282720.0,3.5370559668365633e-06,158,1
305,PepsiCo,26.91,2024-02-11 08:43:00,2024-02-17 03:54:00,0,1,0,6,501060.0,1.9957649866982265e-06,626,2
306,Coca-Cola,17.84,2024-02-11 10:03:00,2024-02-14 05:05:00,0,1,0,20,241320.0,4.143858180597627e-06,264,3
307,Coca-Cola,15.4,2024-02-11 10:21:00,2024-02-16 01:20:00,0,1,1,3,399540.0,2.502872045672409e-06,264,3
308,Coca-Cola,17.19,2024-02-11 14:43:00,2024-02-13 12:42:00,1,1,0,4,165540.0,6.040799560229792e-06,264,3
309,Uniqlo,160.41,2024-02-11 15:31:00,2024-02-14 00:10:00,0,0,0,13,203940.0,4.903378918412678e-06,158,1
310,Pringles,15.69,2024-02-11 15:55:00,2024-02-14 07:11:00,0,1,0,20,227760.0,4.390567305201505e-06,323,3
311,Uniqlo,120.49,2024-02-11 16:20:00,2024-02-15 17:27:00,1,0,0,8,349620.0,2.860240088553033e-06,158,1
312,361 Du KIDS,65.09,2024-02-11 17:04:00,2024-02-15 06:40:00,0,0,0,17,308160.0,3.2450569669750552e-06,58,4
313,Coca-Cola,15.94,2024-02-11 20:01:00,2024-02-17 15:10:00,0,1,1,21,500940.0,1.9962430705412416e-06,264,3
314,PepsiCo,29.03,2024-02-11 20:40:00,2024-02-16 01:37:00,1,1,0,4,363420.0,2.751629652661789e-06,626,2
315,Coca-Cola,9.35,2024-02-11 22:52:00,2024-02-17 23:09:00,0,1,0,10,519420.0,1.9252205821481996e-06,264,3
316,Coca-Cola,13.18,2024-02-11 22:53:00,2024-02-17 20:02:00,0,1,0,17,508140.0,1.9679577125246733e-06,264,3
317,Coca-Cola,21.06,2024-02-11 22:57:00,2024-02-15 21:41:00,1,1,1,13,341040.0,2.932198767890078e-06,264,3
318,PepsiCo,30.86,2024-02-11 23:41:00,2024-02-15 07:48:00,0,1,0,5,288420.0,3.4671539173638536e-06,626,2
319,Zara,147.97,2024-02-12 02:41:00,2024-02-15 00:19:00,1,0,0,11,250680.0,3.9891336000734e-06,153,1
320,Pringles,18.42,2024-02-12 03:41:00,2024-02-12 21:25:00,1,1,0,14,63840.0,1.566391503892483e-05,323,8
321,Coca-Cola,12.7,2024-02-12 04:04:00,2024-02-16 11:27:00,0,1,1,11,372180.0,2.6868647244217195e-06,264,3
322,PepsiCo,17.52,2024-02-12 06:06:00,2024-02-15 08:38:00,0,1,0,14,268320.0,3.726879372095363e-06,626,2
323,PepsiCo,17.8,2024-02-12 06:59:00,2024-02-12 23:45:00,1,1,0,14,60360.0,1.656698861847882e-05,626,5
324,Zara,104.68,2024-02-12 07:21:00,2024-02-18 10:22:00,0,0,1,15,529260.0,1.8894269556986062e-06,153,1
325,Gap,103.32,2024-02-12 07:24:00,2024-02-13 07:56:00,1,0,1,11,88320.0,1.1322335571381664e-05,77,7
326,Uniqlo,146.25,2024-02-12 08:11:00,2024-02-18 05:45:00,0,0,1,21,509640.0,1.962165524359304e-06,158,1
327,361 Du KIDS,73.14,2024-02-12 09:18:00,2024-02-16 09:09:00,0,0,1,14,345060.0,2.8980383178626387e-06,58,4
328,Shunchen Sports Jia,51.4,2024-02-12 10:25:00,2024-02-17 04:37:00,1,0,1,2,411120.0,2.4323739239785854e-06,185,4
329,Pringles,15.34,2024-02-12 10:38:00,2024-02-17 22:42:00,0,1,0,2,475440.0,2.103310400238936e-06,323,3
330,Coca-Cola,24.21,2024-02-12 11:03:00,2024-02-15 05:01:00,0,1,0,10,237480.0,4.2108631848442615e-06,264,3
331,Uniqlo,104.61,2024-02-12 11:21:00,2024-02-16 18:53:00,1,0,0,19,372720.0,2.6829719817235947e-06,158,1
332,PepsiCo,10.69,2024-02-12 11:37:00,2024-02-17 14:51:00,0,1,0,16,443640.0,2.2540748037264365e-06,626,2
333,Gap,103.65,2024-02-12 13:05:00,2024-02-14 22:33:00,0,0,1,9,206880.0,4.83369666619941e-06,77,1
334,Shunchen Sports Jia,68.19,2024-02-12 13:05:00,2024-02-16 11:30:00,1,0,0,4,339900.0,2.9420331214088807e-06,185,4
335,Gap,138.67,2024-02-12 13:43:00,2024-02-14 18:07:00,1,0,0,3,188640.0,5.301074527806787e-06,77,1
336,Pringles,21.21,2024-02-12 14:01:00,2024-02-13 09:10:00,0,1,1,2,68940.0,1.4505156583165316e-05,323,8
337,Zara,88.12,2024-02-12 14:38:00,2024-02-13 21:52:00,1,0,0,2,112440.0,8.893553063384353e-06,153,7
338,Pringles,17.88,2024-02-12 15:51:00,2024-02-15 19:04:00,0,1,0,13,270780.0,3.6930212976538236e-06,323,3
339,Shunchen Sports Jia,78.63,2024-02-12 16:19:00,2024-02-17 18:55:00,1,0,1,5,441360.0,2.265718991936306e-06,185,4
340,PepsiCo,22.39,2024-02-12 16:50:00,2024-02-15 09:11:00,0,1,1,4,231660.0,4.316652349769707e-06,626,2
341,PepsiCo,33.79,2024-02-12 17:35:00,2024-02-16 18:50:00,0,1,1,6,350100.0,2.8563186052024986e-06,626,2
342,PepsiCo,15.38,2024-02-12 21:05:00,2024-02-14 17:44:00,1,1,0,9,160740.0,6.221188122507637e-06,626,2
343,PepsiCo,21.56,2024-02-12 23:34:00,2024-02-13 09:22:00,0,1,0,10,35280.0,2.8343867804200562e-05,626,5
344,Pringles,29.79,2024-02-12 23:37:00,2024-02-13 20:39:00,1,1,1,14,75720.0,1.3206376038351316e-05,323,8
345,361 Du KIDS,45.4,2024-02-13 00:34:00,2024-02-16 23:39:00,0,0,0,20,342300.0,2.9214054297241316e-06,58,4
346,PepsiCo,29.98,2024-02-13 00:49:00,2024-02-13 21:54:00,1,1,0,1,75900.0,1.3175056982121448e-05,626,5
347,PepsiCo,24.74,2024-02-13 01:30:00,2024-02-18 19:22:00,0,1,1,19,496320.0,2.0148250829604226e-06,626,2
348,Gap,101.09,2024-02-13 01:42:00,2024-02-14 20:33:00,1,0,0,2,154260.0,6.482519885129748e-06,77,1
349,Coca-Cola,19.8,2024-02-13 02:51:00,2024-02-19 08:32:00,1,1,0,4,538860.0,1.8557661437736263e-06,264,3
350,Zara,99.6,2024-02-13 04:33:00,2024-02-16 20:13:00,1,0,0,11,315600.0,3.1685577675609394e-06,153,1
351,PepsiCo,24.55,2024-02-13 06:17:00,2024-02-14 20:56:00,0,1,0,18,139140.0,7.18695424066235e-06,626,2
352,Coca-Cola,17.94,2024-02-13 06:32:00,2024-02-16 07:36:00,0,1,0,17,263040.0,3.8016887101250376e-06,264,3
353,Zara,64.29,2024-02-13 07:35:00,2024-02-16 16:22:00,1,0,0,7,290820.0,3.438541233267199e-06,153,4
354,Zara,93.9,2024-02-13 07:39:00,2024-02-15 14:09:00,0,0,1,17,196200.0,5.096813981580114e-06,153,4
355,PepsiCo,20.35,2024-02-13 08:21:00,2024-02-17 12:32:00,1,1,1,12,360660.0,2.7726868167059924e-06,626,2
356,Uniqlo,163.34,2024-02-13 08:24:00,2024-02-18 12:23:00,0,0,0,21,446340.0,2.240439484609301e-06,158,1
357,Coca-Cola,17.65,2024-02-13 08:43:00,2024-02-16 10:17:00,1,1,1,11,264840.0,3.7758504159099234e-06,264,3
358,PepsiCo,22.88,2024-02-13 10:17:00,2024-02-18 23:27:00,1,1,0,5,479400.0,2.0859364081426613e-06,626,2
359,PepsiCo,28.89,2024-02-13 10:54:00,2024-02-19 12:44:00,1,1,0,7,525000.0,1.9047582766509016e-06,626,2
360,Pringles,17.61,2024-02-13 11:24:00,2024-02-17 04:04:00,1,1,0,10,319200.0,3.132822265594406e-06,323,3
361,Zara,85.64,2024-02-13 11:25:00,2024-02-14 20:56:00,1,0,1,16,120660.0,8.287682018216326e-06,153,7
362,Coca-Cola,23.12,2024-02-13 14:35:00,2024-02-19 15:59:00,0,1,0,15,523440.0,1.910434986942177e-06,264,3
363,Coca-Cola,20.91,2024-02-13 15:01:00,2024-02-14 22:05:00,0,1,1,9,111840.0,8.94126483132304e-06,264,8
364,NIKE,130.5,2024-02-13 15:18:00,2024-02-17 12:32:00,1,0,1,10,335640.0,2.9793737952157216e-06,60,1
365,NIKE,232.16,2024-02-13 16:58:00,2024-02-14 08:49:00,0,0,0,17,57060.0,1.7525104712500656e-05,60,6
366,Pringles,24.22,2024-02-13 17:56:00,2024-02-19 18:54:00,0,1,0,3,521880.0,1.9161456347328223e-06,323,3
367,Coca-Cola,16.47,2024-02-13 20:29:00,2024-02-19 06:55:00,1,1,1,18,469560.0,2.129648757030503e-06,264,3
368,NIKE,297.14,2024-02-13 21:02:00,2024-02-18 16:16:00,1,0,0,8,414840.0,2.410562118980525e-06,60,9
369,Uniqlo,143.93,2024-02-13 21:14:00,2024-02-18 08:19:00,0,0,1,16,385500.0,2.594026993444894e-06,158,1
370,Coca-Cola,10.84,2024-02-13 21:36:00,2024-02-18 20:19:00,0,1,0,2,427380.0,2.3398326083751968e-06,264,3
371,PepsiCo,30.82,2024-02-14 01:31:00,2024-02-18 16:00:00,0,1,0,19,397740.0,2.5141989385052083e-06,626,2
372,Uniqlo,166.77,2024-02-14 02:53:00,2024-02-17 07:10:00,0,0,1,6,274620.0,3.6413821229986054e-06,158,1
373,PepsiCo,23.01,2024-02-14 04:10:00,2024-02-15 17:29:00,0,1,0,16,134340.0,7.443743905434678e-06,626,2
374,PepsiCo,20.41,2024-02-14 04:25:00,2024-02-17 18:59:00,1,1,1,14,311640.0,3.2088204055307228e-06,626,2
375,PepsiCo,19.51,2024-02-14 05:11:00,2024-02-18 03:09:00,1,1,1,3,338280.0,2.9561222770418678e-06,626,2
376,PepsiCo,14.13,2024-02-14 08:08:00,2024-02-20 01:52:00,1,1,1,17,495840.0,2.016775538932843e-06,626,2
377,PepsiCo,9.73,2024-02-14 08:26:00,2024-02-15 03:29:00,1,1,0,12,68580.0,1.4581298027150377e-05,626,5
378,PepsiCo,33.42,2024-02-14 08:49:00,2024-02-15 15:43:00,1,1,1,5,111240.0,8.9894912846882e-06,626,2
379,Coca-Cola,21.75,2024-02-14 08:58:00,2024-02-18 13:46:00,1,1,1,16,362880.0,2.755724328361088e-06,264,3
380,Zara,136.3,2024-02-14 09:05:00,2024-02-18 16:43:00,1,0,0,16,373080.0,2.6803830803498435e-06,153,1
381,Pringles,20.24,2024-02-14 09:24:00,2024-02-15 10:03:00,1,1,0,19,88740.0,1.126874838011742e-05,323,8
382,PepsiCo,30.35,2024-02-14 09:26:00,2024-02-20 13:04:00,0,1,0,8,531480.0,1.881534805571601e-06,626,2
383,Coca-Cola,16.13,2024-02-14 14:28:00,2024-02-20 03:21:00,1,1,0,9,478380.0,2.0903840244491316e-06,264,3
384,Coca-Cola,8.9,2024-02-14 14:49:00,2024-02-19 16:17:00,0,1,1,5,437280.0,2.2868590220018705e-06,264,3
385,PepsiCo,20.38,2024-02-14 16:09:00,2024-02-17 23:10:00,1,1,0,3,284460.0,3.515420391547523e-06,626,2
386,Gap,109.1,2024-02-14 16:14:00,2024-02-17 16:10:00,0,0,0,8,258960.0,3.861585335243531e-06,77,1
387,PepsiCo,19.91,2024-02-14 16:48:00,2024-02-15 12:42:00,0,1,1,5,71640.0,1.3958487458299019e-05,626,5
388,H&M,92.44,2024-02-14 17:23:00,2024-02-17 14:30:00,0,0,1,6,248820.0,4.018953384159697e-06,96,4
389,Coca-Cola,16.18,2024-02-14 18:55:00,2024-02-16 07:01:00,1,1,1,5,129960.0,7.694616077130832e-06,264,8
390,Pringles,29.51,2024-02-14 19:05:00,2024-02-21 02:25:00,1,1,1,7,544800.0,1.8355326073190026e-06,323,3
391,PepsiCo,16.76,2024-02-14 20:43:00,2024-02-19 23:14:00,0,1,0,1,441060.0,2.2672600842060394e-06,626,2
392,Uniqlo,125.95,2024-02-14 21:45:00,2024-02-16 01:38:00,1,0,0,21,100380.0,9.962044610035764e-06,158,7
393,Pringles,22.87,2024-02-14 22:37:00,2024-02-18 05:32:00,0,1,0,3,284100.0,3.519874974040922e-06,323,3
394,PepsiCo,11.46,2024-02-14 22:39:00,2024-02-15 18:33:00,1,1,0,8,71640.0,1.3958487458299019e-05,626,5
395,PepsiCo,20.41,2024-02-14 23:30:00,2024-02-19 09:54:00,0,1,0,9,383040.0,2.6106865844648486e-06,626,2
396,Zara,60.05,2024-02-14 23:37:00,2024-02-20 19:15:00,1,0,1,7,502680.0,1.989333195406232e-06,153,4
397,Coca-Cola,21.19,2024-02-15 00:59:00,2024-02-19 13:42:00,1,1,1,2,391380.0,2.5550550486610236e-06,264,3
398,Zara,65.7,2024-02-15 01:26:00,2024-02-17 19:23:00,0,0,0,18,237420.0,4.211927335829602e-06,153,4
399,PepsiCo,32.76,2024-02-15 07:09:00,2024-02-20 03:21:00,1,1,1,5,418320.0,2.390508724161589e-06,626,2
400,Coca-Cola,18.03,2024-02-15 07:53:00,2024-02-21 11:16:00,0,1,0,3,530580.0,1.884726366002552e-06,264,3
401,Pringles,11.2,2024-02-15 08:03:00,2024-02-21 04:26:00,0,1,0,15,505380.0,1.978705174907644e-06,323,3
402,Pringles,22.36,2024-02-15 10:39:00,2024-02-21 02:12:00,0,1,0,18,487980.0,2.049260114635611e-06,323,3
403,Gap,121.07,2024-02-15 11:26:00,2024-02-20 01:42:00,1,0,0,4,396960.0,2.5191391597663247e-06,77,1
404,Coca-Cola,10.75,2024-02-15 12:51:00,2024-02-18 19:56:00,0,1,0,4,284700.0,3.5124569284969143e-06,264,3
405,Zara,63.04,2024-02-15 12:53:00,2024-02-19 05:48:00,0,0,1,15,320100.0,3.1240139830865884e-06,153,4
406,Pringles,14.35,2024-02-15 15:34:00,2024-02-17 16:21:00,1,1,0,6,175620.0,5.694079865164188e-06,323,3
407,Uniqlo,117.46,2024-02-15 15:56:00,2024-02-20 20:09:00,1,0,0,7,447180.0,2.236230966879183e-06,158,1
408,PepsiCo,10.42,2024-02-15 17:24:00,2024-02-18 00:21:00,0,1,1,14,197820.0,5.055075042589007e-06,626,2
409,PepsiCo,26.11,2024-02-15 17:25:00,2024-02-18 10:36:00,1,1,0,8,234660.0,4.261466541095452e-06,626,2
410,Zara,107.38,2024-02-15 18:02:00,2024-02-18 22:55:00,0,0,0,21,276780.0,3.612964762754669e-06,153,1
411,Uniqlo,148.82,2024-02-15 19:19:00,2024-02-19 07:53:00,1,0,1,5,304440.0,3.28470869560933e-06,158,1
412,Pringles,14.1,2024-02-15 20:37:00,2024-02-19 05:48:00,0,1,0,13,292260.0,3.421599187028033e-06,323,3
